2024/07/20 14:27:40.5132997,-3.333333e-004,5.e-004,6.666667e-004,-8.333334e-004,-8.333334e-004,6.666667e-004,-0.1666667,0.2533333,4.e-002,6.e-002
2024/07/20 14:27:40.5137997,3.333333e-004,-1.e-003,-8.333334e-004,6.666667e-004,6.666667e-004,-8.333334e-004,0.1866667,-0.2933333,-3.333334e-002,0.
2024/07/20 14:27:40.5142997,-3.333333e-004,-1.e-003,6.666667e-004,-8.333334e-004,6.666667e-004,6.666667e-004,0.22,0.3,4.e-002,0.
2024/07/20 14:27:40.5147997,3.333333e-004,8.333334e-004,-8.333334e-004,6.666667e-004,-8.333334e-004,-8.333334e-004,-0.2066667,-0.32,-3.333334e-002,7.333333e-002
2024/07/20 14:27:40.5152997,3.333333e-004,5.e-004,6.666667e-004,-8.333334e-004,6.666667e-004,-8.333334e-004,-0.1533333,0.2133333,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5157997,-3.333333e-004,-1.e-003,-8.333334e-004,6.666667e-004,-8.333334e-004,6.666667e-004,0.16,-0.26,4.e-002,-1.333333e-002
2024/07/20 14:27:40.5162997,-3.333333e-004,5.e-004,6.666667e-004,6.666667e-004,-8.333334e-004,6.666667e-004,-0.1533333,-0.22,-3.333334e-002,0.
2024/07/20 14:27:40.5167997,4.e-004,-6.666667e-004,-8.333334e-004,-8.333334e-004,6.666667e-004,-8.333334e-004,0.1466667,0.24,5.333333e-002,7.333333e-002
2024/07/20 14:27:40.5172997,3.333333e-004,5.e-004,6.666667e-004,6.666667e-004,6.666667e-004,-8.333334e-004,-0.1666667,0.2133333,4.e-002,0.
2024/07/20 14:27:40.5177997,-3.333333e-004,-6.666667e-004,-8.333334e-004,-8.333334e-004,-8.333334e-004,6.666667e-004,0.16,-0.26,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5182997,-3.333333e-004,5.e-004,6.666667e-004,-8.333334e-004,-8.333334e-004,-8.333334e-004,0.2,0.3,4.e-002,0.
2024/07/20 14:27:40.5187997,4.e-004,-6.666667e-004,-8.333334e-004,6.666667e-004,6.666667e-004,6.666667e-004,-0.18,-0.26,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5192997,-3.333333e-004,-6.666667e-004,6.666667e-004,-8.333334e-004,-8.333334e-004,-8.333334e-004,0.1866667,0.3133333,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5197997,3.333333e-004,8.333334e-004,-8.333334e-004,6.666667e-004,6.666667e-004,6.666667e-004,-0.2133333,-0.36,4.e-002,0.
2024/07/20 14:27:40.5202997,-3.333333e-004,5.e-004,6.666667e-004,6.666667e-004,-8.333334e-004,-8.333334e-004,-0.18,-0.3066667,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5207997,3.333333e-004,-1.e-003,-8.333334e-004,-8.333334e-004,6.666667e-004,6.666667e-004,0.2333333,0.3466667,4.e-002,0.
2024/07/20 14:27:40.5212997,3.333333e-004,-6.666667e-004,6.666667e-004,-8.333334e-004,-8.333334e-004,6.666667e-004,-0.1666667,0.2733333,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5217997,-4.e-004,8.333334e-004,-8.333334e-004,6.666667e-004,6.666667e-004,-8.333334e-004,0.1866667,-0.2733333,4.e-002,0.
2024/07/20 14:27:40.5222997,3.333333e-004,-6.666667e-004,-8.333334e-004,-8.333334e-004,6.666667e-004,6.666667e-004,0.1866667,-0.22,-3.333334e-002,7.333333e-002
2024/07/20 14:27:40.5227997,-4.e-004,8.333334e-004,1.e-003,6.666667e-004,-8.333334e-004,-8.333334e-004,-0.14,0.2533333,4.e-002,0.
2024/07/20 14:27:40.5232997,3.333333e-004,-6.666667e-004,6.666667e-004,-8.333334e-004,6.666667e-004,6.666667e-004,-0.18,-0.2866667,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5237997,-4.e-004,5.e-004,-8.333334e-004,6.666667e-004,-8.333334e-004,-8.333334e-004,0.16,0.2533333,4.e-002,0.
2024/07/20 14:27:40.5242997,-3.333333e-004,5.e-004,6.666667e-004,-8.333334e-004,6.666667e-004,6.666667e-004,0.1466667,-0.2133333,4.e-002,0.
2024/07/20 14:27:40.5247997,3.333333e-004,-6.666667e-004,-8.333334e-004,6.666667e-004,-8.333334e-004,-8.333334e-004,-0.1533333,0.24,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5252997,3.333333e-004,-6.666667e-004,6.666667e-004,-8.333334e-004,-5.e-004,-8.333334e-004,-0.1933333,-0.2333333,4.e-002,6.e-002
2024/07/20 14:27:40.5257997,-3.333333e-004,8.333334e-004,-8.333334e-004,6.666667e-004,6.666667e-004,6.666667e-004,0.1466667,0.1933333,-4.666667e-002,0.
2024/07/20 14:27:40.5262997,3.333333e-004,-6.666667e-004,-8.333334e-004,-8.333334e-004,6.666667e-004,-8.333334e-004,-0.18,0.18,4.e-002,0.
2024/07/20 14:27:40.5267997,-3.333333e-004,5.e-004,1.e-003,6.666667e-004,-8.333334e-004,6.666667e-004,0.1466667,-0.26,-4.666667e-002,6.e-002
2024/07/20 14:27:40.5272997,-3.333333e-004,-6.666667e-004,6.666667e-004,6.666667e-004,6.666667e-004,6.666667e-004,-0.14,0.2133333,-3.333334e-002,6.e-002
2024/07/20 14:27:40.5277997,3.333333e-004,8.333334e-004,-8.333334e-004,-8.333334e-004,-8.333334e-004,-8.333334e-004,0.16,-0.2,4.e-002,0.
2024/07/20 14:27:40.5282997,-3.333333e-004,5.e-004,-8.333334e-004,-8.333334e-004,6.666667e-004,-8.333334e-004,0.1866667,-0.3066667,-3.333334e-002,0.
2024/07/20 14:27:40.5287997,3.333333e-004,-6.666667e-004,6.666667e-004,6.666667e-004,-8.333334e-004,6.666667e-004,-0.1666667,0.2866667,4.e-002,7.333333e-002
2024/07/20 14:27:40.5292997,-3.333333e-004,5.e-004,6.666667e-004,-8.333334e-004,6.666667e-004,6.666667e-004,0.1733333,0.2733333,-3.333334e-002,6.e-002
